,Hotel_Name,Negative_Review,Positive_Review
329659,Hotel Vueling Bcn by HC, the room service kept knocking at the mornjng four times to get to coean the room while we were sleeping kind if rude , The location The staff friendly And room is not that big but size is comforting enough for two people 
329660,Hotel Vueling Bcn by HC, the swimming pool looks more suitable for bathing rather than swimming , Even though i spent most of my time in barcelona out of hotel itself the best things were the location wi fi and cleanness 
329661,Hotel Vueling Bcn by HC, View from the window not the street side but this is not a problem if you are out to the city all day , We spent a week in the city for site seeing purposes Nice and very helpful recepcionist Very close to city center and train station within walking distance Comfortable design hotel Best solution for a long stay and for site seeing 
329662,Hotel Vueling Bcn by HC, The double bed was two singles pushed together and the gap was slightly problematic , Location was excellent the staff were very friendly and the rooms were modern clean and quiet 
329663,Hotel Vueling Bcn by HC, You expect more for this price , The staff in the reception was very kind and helpful Thank you Rachel and Leila for everything The room was very quite Breakfast was good The hotel is close enough to the city centre Also there are bus stations and metro close to the hotel 
329664,Hotel Vueling Bcn by HC, The parking situation in Barcelo is better than for instance in Prague but you have to take in the acount the parking fee 20 E per day , The breakfest was very strong The situation of hotel close to the center of Barcelona is beneficial 
329665,Hotel Vueling Bcn by HC, nothing really apart from the fact that the swimming pool and gym are too tiny, Hotel location hotel room modern design wifi very fast and stable staff very friendly and helpful
329666,Hotel Vueling Bcn by HC, We booked 5 rooms for 5 nights and we actually had to change the the hotel after the second day due to the small rooms and the bad behavior of the staff and the manger It is basically the worist Hotmail I have been at the rooms have a view on the same building meaning that the sun do not enter the room at all and it is so small, No thing
329667,Hotel Vueling Bcn by HC, Didn t love the two double beds together situation Would prefer one big bed , Great staff great location clean and spacious rooms with an amazing shower Really loved the whole vibe of the hotel excellent value for money 
329668,Hotel Vueling Bcn by HC, Nothing, Great location close to urgell metro and main shopping street and supermarkets Wi fi was good breakfast had lots of variety staff especially at the reception and breakfast were very cordial and friendly highly recommended and definitely will stay next time 
329669,Hotel Vueling Bcn by HC, Boring breakfast The cleaning ladies spoke spanish to us very fast although we didn t understand i word, Quiet Staff Swimming Pool Close to everything
329670,Hotel Vueling Bcn by HC, The third night that we stayed in the hotel the air conditioning did not work for three hours which was unbearable and any comfortable at all It was really really hot , I love the staff especially Racquel in the front desk
329671,Hotel Vueling Bcn by HC, One of the persons at the reception made inappropriate comments No iron available, The other staff at the reception were very helpful and professional Very good location cleanness modern furniture 
329672,Hotel Vueling Bcn by HC, Cleaniness, Staff Comfort decor Be sure to have some sweets in Escriba next door to the hotel that s one of the best chocolateria in Barcelona 
329673,Hotel Vueling Bcn by HC, Nothing, Everything was perfect staff very helpful specially Sofia she upgraded us to premium room honestly best hotel in Barcelona
329674,Hotel Vueling Bcn by HC, Breakfast not included , Amazing location Metro outside the door Walk to everything Large rooms Free wifi
329675,Hotel Vueling Bcn by HC, Loved it all, The breakfast was most enjoyable Loved the themed bedrooms 
329676,Hotel Vueling Bcn by HC, Not central for sightseeing , Modern clean reasonably priced 
329677,Hotel Vueling Bcn by HC,No Negative, Couldn t complain everything was perfect Loved our room which even had a pool on top floor 
329678,Hotel Vueling Bcn by HC, Door lets noise from the hallway in , Good location very clean modern rooms good Wifi effective AC 
329679,Hotel Vueling Bcn by HC, The front desk guy was too rude for his job , The Bar area 
329680,Hotel Vueling Bcn by HC, A slight mix up on a booking request, Beautiful room comfy bed good air con and reception smelt amazing
329681,Hotel Vueling Bcn by HC, The room had a peculiar smell everytime you entered it Maybe needs more ventilation , The location was great Walking distance to most places
329682,Hotel Vueling Bcn by HC, If the pool area gets busy You ll need to sit on someone s lap But it wasn t So it was fine , Everything was fab
329683,Hotel Vueling Bcn by HC, Everything good, Away from noise and bother but near enough to la rambla Near to aerobus stops
329684,Hotel Vueling Bcn by HC,No Negative, i wasreally very much pleased from my stay for first time at this hotel
329685,Hotel Vueling Bcn by HC,No Negative, The room was amazing Private pool with an amazing view Couldn t ask for more 
329686,Hotel Vueling Bcn by HC, That we didn t stay there due to no electric supply, Staff were absolute professionals
329687,Hotel Vueling Bcn by HC, Pool on the small side, Staff very friendly especially Alejandro 
329688,Hotel Vueling Bcn by HC, Wifi does not work properly , Very good breakfast 
329689,Hotel Vueling Bcn by HC, It was everything ok, location and friendly staff
329690,Hotel Vueling Bcn by HC, Nothing we didn t like very good service, Rooms were spotless very clean staff friendly and helpful and the breakfast was very good
329691,Hotel Vueling Bcn by HC,No Negative, The hotel staff were very friendly and helpful Bed was very comfortable 
329692,Hotel Vueling Bcn by HC, The rooms are small for 3 persons but we saw that in the pictures and expected that so there was no surprise here, Clean good location
329693,Hotel Vueling Bcn by HC, Pool was very small, Good location quiet but close enough to the main attractions 10 walk to la rambla would definitely stay again
329694,Hotel Vueling Bcn by HC, Sink was in bedroom, Private pool is 5 star
329695,Hotel Vueling Bcn by HC,No Negative, Staff was very nice and helpful Good location to walk to sights Beautiful view from our balcony Very clean Comfortable beds 
329696,Hotel Vueling Bcn by HC, Bar facilities were disappointing, Very comfortable rooms bed was great and very quiet 
329697,Hotel Vueling Bcn by HC, Our room was right next to a store cupboard so was noisy in the mornings when the maids were in and out, The view was beautiful nice modern rooms
329698,Hotel Vueling Bcn by HC, Nothing everything is excelent, Excellent very friendly and willing to help 
329699,Hotel Vueling Bcn by HC,No Negative, The location is excellent 
329700,Hotel Vueling Bcn by HC, Vueling Theme is very minimal , Central Clean Large Room Nice pool and lounge area Nespresso Coffee 
329701,Hotel Vueling Bcn by HC, Nothing really , Very comfortable beds nice room Good breakfast Interesting design if you love air travel Helpful and kind personnel 
329702,Hotel Vueling Bcn by HC, Nothing, Location convinient for aerobus from airport 
329703,Hotel Vueling Bcn by HC, Unstable hot water at the shower Uncomfortable shower Room was very close to the hotel Restaurant, The Size of the room
329704,Hotel Vueling Bcn by HC,No Negative, It was a super nice hotel Very easy to reach all the destinations I would love to stay in this hotel again Perfect for holidays 
329705,Hotel Vueling Bcn by HC, The rates are expensive, Location staff nice and modern rooms
329706,Hotel Vueling Bcn by HC,No Negative, Very quiet and excellent customer service 
329707,Hotel Vueling Bcn by HC, Unfortunately the pool was not heated , Quiet room away from street noise Excellent front desk staff 
329708,Hotel Vueling Bcn by HC, Nothing , Beds very comfy staff super helpful hotel very clean terrific location by a metro and very close to the airport bus stop 
329709,Hotel Vueling Bcn by HC,No Negative, Very close to a metro station clean facilities Near from the bus stop to the airport 
329710,Hotel Vueling Bcn by HC, The rates, Location Rooms size Friendly staff
329711,Hotel Vueling Bcn by HC,No Negative, Friendly well knowledgeable staff excellent restaurant good value all around also excellent breakfasts with fantastic staff
329712,Hotel Vueling Bcn by HC, N A, The place was very clean and it smell very good throughout the entire hotel 
329713,Hotel Vueling Bcn by HC,No Negative, The friendliness of the front desk
329714,Hotel Vueling Bcn by HC, small swimming pool needed an indoor one to compensate or have the outdoor one heated, comfy bed great wifi and good breakfast
329715,Hotel Vueling Bcn by HC,No Negative, Lovely room and staff Would stay there again
329716,Hotel Vueling Bcn by HC, Toiletries, Terrace
329717,Hotel Vueling Bcn by HC, The bathroom sinks are in room,No Positive
329718,Hotel Vueling Bcn by HC,No Negative, Amazing apartment
329719,Hotel Vueling Bcn by HC,No Negative, Great location comfortable rooms friendly staff 
329720,Hotel Vueling Bcn by HC,No Negative, Pool closed for maintenance
329721,Hotel Vueling Bcn by HC, Personel could care more, Big room pleasant design all necesary facilities perfect location highly recommended
329722,Hotel Vueling Bcn by HC, Was the worst experience I ever had , Nothing
329723,Hotel Vueling Bcn by HC, The bathroom and the toilet room are separated which is not comfortable , The cleanness is my lovely one 
329724,Hotel Vueling Bcn by HC,No Negative, The night time receptionist was particularly welcoming and friendly 
329725,Hotel Vueling Bcn by HC, The pillows, The bed was very comfortable
329726,Hotel Vueling Bcn by HC, Separate room for basin in the rooms, Lovely balconys
329727,Hotel Vueling Bcn by HC, Bad smell in shower , Location is perfect Hotel personnel very professional New modern look Nice small gym Good breakfast Free Wifi 
329728,Hotel Vueling Bcn by HC, It was nothing what need to be to don t like , We did like room bed cleanliness Good location few minutes to city centre 
329729,Hotel Vueling Bcn by HC,No Negative, It takes about 10 minutes to LaRambla street by walking The room was very comfortable cleen and quiet The employees were very kind 
329730,Hotel Vueling Bcn by HC,No Negative, Everything was perfect Staff were extremely friendly and the room was clean 
329731,Hotel Vueling Bcn by HC,No Negative, Really comfy bed great location friendly staff quiet Generally a lovely clean hotel 10 10
329732,Hotel Vueling Bcn by HC, Room size very smal, Location
329733,Hotel Vueling Bcn by HC, Seating in bar area not for lounging but adequate for short meeting snacking etc, Great staff very pleasant and helpful
329734,Hotel Vueling Bcn by HC, Noise cancellation of doors could be better , Clean reliable WiFi location 
329735,Hotel Vueling Bcn by HC, No iron and the toilet and showers didn t have proper doors so water got out on to the floor, Location was perfect and staf very friendly
329736,Hotel Vueling Bcn by HC,No Negative, Very clean great location and the staff were very helpful 
329737,Hotel Vueling Bcn by HC,No Negative, y liked everything about it the hotel the workers the room view
329738,Hotel Vueling Bcn by HC,No Negative, Very friendly stuff fast wifi clean quiet room full minibar I liked this hotel a lot
329739,Hotel Vueling Bcn by HC,No Negative, Clean cozy and comfortable
329740,Hotel Vueling Bcn by HC, Nothing, Great breakfast and new rooms with a great shower
329741,Hotel Vueling Bcn by HC, All correct, Very good hotel good location and perfect cleaness Correct relation with quality and cost 
329742,Hotel Vueling Bcn by HC,No Negative, We really appreciated the staff so friendly accommodating and helpful And the beds were heavenly 
329743,Hotel Vueling Bcn by HC,No Negative, Location Staff Cleanness 15 minutes walking distance to las ramblas
329744,Hotel Vueling Bcn by HC, , Smiley Staff Location Clean Rooms Feel like flying
329745,Hotel Vueling Bcn by HC,No Negative, The room was amazing Excellent position 
329746,Hotel Vueling Bcn by HC, Stool to put toiletries etc in shower, The beds were soo comfy and the breakfast was very good Location excellent 
329747,Hotel Vueling Bcn by HC, Breakfast was poor , Room was comfortable and clean the location was very good 
329748,Hotel Vueling Bcn by HC, Transfer, Staff
329749,Hotel Vueling Bcn by HC, Standard price is too high, Great location Very clean and kind staff 
329750,Hotel Vueling Bcn by HC, View could of been nicer, Comfy and quiet and the staff were wonderful 
329751,Hotel Vueling Bcn by HC,No Negative, The Shower was amazing and the room service option where great Also Will by the front desk is very helpful and the rest of the team 
329752,Hotel Vueling Bcn by HC,No Negative, The hotel is very welcoming and the staff are very friendly I recommend this hotel 
329753,Hotel Vueling Bcn by HC,No Negative, Everything staff were brilliant
329754,Hotel Vueling Bcn by HC,No Negative, Everything we expected would recommend this hotel Shower and black out curtains great No noise slept well
329755,Hotel Vueling Bcn by HC, Room clever design but a little too compact , Very friendly and helpful staff Good location Excellent breakfast
329756,Hotel Vueling Bcn by HC,No Negative, The staff were very friendly and helpful It was in a great location really close to the metro The restaurants around the hotel were nice 
329757,Hotel Vueling Bcn by HC, Everything was very good , Modern clean hotel with excellent facilities 
329758,Hotel Vueling Bcn by HC, No sleepler, Have wifi
329759,Hotel Vueling Bcn by HC, The bed was very creaky , Nice rooms Modern looking but furniture starting to show some age Staff very helpful and accommodating 
329760,Hotel Vueling Bcn by HC,No Negative, It was my 8 year old sons birthday we left the room and when we returned there was a cake and goodies on the bed for him
329761,Hotel Vueling Bcn by HC,No Negative, It was a great stay with a great and very helpful staff Great location 
329762,Hotel Vueling Bcn by HC,No Negative, The bed was extremely comfortable and I loved the Wet Room type shower 
329763,Hotel Vueling Bcn by HC,No Negative, New hotel very good location Comfortable bed If you have a room with view it may be a bit noisy 
329764,Hotel Vueling Bcn by HC,No Negative, Great Location Very helpful staff
329765,Hotel Vueling Bcn by HC, nothing, the staff are very friendly and helpful and the hotel service is good and the location is the best center and close to everything
329766,Hotel Vueling Bcn by HC, The rooms are not soundproof to the hallway and gives some disturbances, Very nice breakfast The staff was really helpful 
329767,Hotel Vueling Bcn by HC,No Negative, Location
329768,Hotel Vueling Bcn by HC,No Negative, It was just great everything from the room to the reception to just anything 
329769,Hotel Vueling Bcn by HC,No Negative, Very good place breakfast really nice only the room are small 
329770,Hotel Vueling Bcn by HC,No Negative, Great Location Very Clean 2 minutes walk to Metro near 24 Hrs Supermarket 
329771,Hotel Vueling Bcn by HC, How lift works take too much time to stop, The Room Decoration of hotel 
329772,Hotel Vueling Bcn by HC, no closet, staff were excellent friendly and helpful breakfast was very good 
329773,Hotel Vueling Bcn by HC, if only sullpy coffee making in the room, everything
329774,Hotel Vueling Bcn by HC,No Negative, the suite with private pool really worth the money
329775,Hotel Vueling Bcn by HC,No Negative, Location and lovely staff
329776,Hotel Vueling Bcn by HC, We loved it, the decor the beds the cleanliness the staff everything was perfect the location the quietness
329777,Hotel Vueling Bcn by HC, There could be better softer pillows, The shower was amazing 
329778,Hotel Vueling Bcn by HC, The pool was too small, Clean and new
329779,Hotel Vueling Bcn by HC,No Negative, Super friendly staff and great central location Looks newly renovated
329780,Hotel Vueling Bcn by HC,No Negative, The vueling on board concept for the hotel Quirky Strategically located next to metro and easy access to aeroport bus as well as friendly staffs 
329781,Hotel Vueling Bcn by HC, The room was on the small side, Good quality shower shampoo daily and good quality bed linen Staff were very friendly Hotel in a great location
329782,Hotel Vueling Bcn by HC, breakfast and gym facilities, nice renovated building cleaness perfect location very gentle staff
329783,Hotel Vueling Bcn by HC, When we were there there was only 1 working iron in the entire hotel ,No Positive
329784,Hotel Vueling Bcn by HC, Nothing, everything
329785,Hotel Vueling Bcn by HC, Nothing all good, Staff were very helpful and the location was fantastic for visiting the City
329786,Hotel Vueling Bcn by HC, You can separate the room from toilet, Location Staff
329787,Hotel Vueling Bcn by HC, Nothing , It was all amazing They even gave us a bottle of bubbly for honeymoon 
329788,Hotel Vueling Bcn by HC,No Negative, Had a great room at the back of the hotel Staff were very helpful particularly Sophie is great Lots of restaurant within the walking distance
329789,Hotel Vueling Bcn by HC, Rooms were too small and over priced, Good breakfast excellent location friendly staff
329790,Hotel Vueling Bcn by HC, Your toiletries are poor , Balcony was a great hit 
329791,Hotel Vueling Bcn by HC,No Negative, Modern decor I work in aviation so that was greatly appreciated Friendly staff GREAT location Balcony view AMAZING 
329792,Hotel Vueling Bcn by HC, More variety for breakfast Please include lotion and facetowels in bathroom , Breakfast and bed and shower were excellent 
329793,Hotel Vueling Bcn by HC,No Negative, The bed is so comfortable and the hotelderly is very clean The staff is so friendly
329794,Hotel Vueling Bcn by HC,No Negative, Great location for ramblas and also for start of marathon 
329795,Hotel Vueling Bcn by HC,No Negative, Modern extremely quiet and comfortable friendly staff near the University and Las Ramblas great neighborhood 
329796,Hotel Vueling Bcn by HC, Price was too high, Very friendly staff willing to help with everything
329797,Hotel Vueling Bcn by HC, pillows, location staff free wifi modern clean
329798,Hotel Vueling Bcn by HC, Nothing, Very friendly staff not overbearing just the right amount of attention 
329799,Hotel Vueling Bcn by HC, small Fitness,No Positive
329800,Hotel Vueling Bcn by HC,No Negative, The location the friendliness of staff and overall comfort are excellent The complimentary bottle of water is a very nice gesture 
329801,Hotel Vueling Bcn by HC, Tea making facilities as there wasn t any, Breakfast was on offer when we were there so was worth the money
329802,Hotel Vueling Bcn by HC, No access to pool , Friendly staff Good buffet breakfast Cool decor 
329803,Hotel Vueling Bcn by HC, I didn t feel it is 4 star hotel , Friendly staff
329804,Hotel Vueling Bcn by HC, lavabo is small and hard to use, bathroom location
329805,Hotel Vueling Bcn by HC,No Negative, Fun airport inspired interior design Super helpful staff Convenient for the airport bus nice breakfast offering
329806,Hotel Vueling Bcn by HC,No Negative, Very clean and very special design and in center in Barcelona
329807,Hotel Vueling Bcn by HC,No Negative, Nice room in an amazing location Friendly staff 
329808,Hotel Vueling Bcn by HC, Bef, Need proper double beds not twins described as doubled
329809,Hotel Vueling Bcn by HC,No Negative, Nice big room view was over a shabby area Good enough location 
329810,Hotel Vueling Bcn by HC,No Negative, Very good position helpful and friendly staff nice room design big shower 
329811,Hotel Vueling Bcn by HC, but weak soundproof as everywhere around pillows are not perfect , Generally All good
329812,Hotel Vueling Bcn by HC, Hotel is a bit too far from city centre , Friendly and helpfull staff Nice and clean room Good breakfast 
329813,Hotel Vueling Bcn by HC,No Negative, Nice place nice staff
329814,Hotel Vueling Bcn by HC,No Negative, Good rooms nice interier good staff
329815,Hotel Vueling Bcn by HC, Nothing , Staff friendly and very helpful Lovely clean hotel in great location Would definitely return 
329816,Hotel Vueling Bcn by HC, No bad points at all , Loved how helpful the staff were and the bathroom was amazing Breakfast and location were also really good 
329817,Hotel Vueling Bcn by HC,No Negative, Hotel was very clean and tidy and the staff were very helpful
329818,Hotel Vueling Bcn by HC, Nothing, Very clean and fresh and fantastic staff 
329819,Hotel Vueling Bcn by HC, did not have one, Situation Friendly staff Something different
329820,Hotel Vueling Bcn by HC,No Negative, Lovely clean hotel very helpful staff location perfect for our trip
329821,Hotel Vueling Bcn by HC, , The friendly staff specially the two recepcionists and the upgrading of our room We were given a very comfortable room 
329822,Hotel Vueling Bcn by HC, Poor and pricey breakfast, Modern design Location Many cafes in the neighborhood Walking distance to plaza catalonia and metro
329823,Hotel Vueling Bcn by HC, The air freshner perfume smell in the lobby is horrible, Very good hotel at a very good location with good parking facility offered 
329824,Hotel Vueling Bcn by HC,No Negative, Very nice hotel with excellent location Staff was very friendly and helpful room was modern well equipped and clear 
329825,Hotel Vueling Bcn by HC, Leaving , Staff and location very friendly and helpful
329826,Hotel Vueling Bcn by HC, Nothing, Excellent location 10 min walking from catalonya plaza 2 min to metro Very helpful staff Amazing room theme
329827,Hotel Vueling Bcn by HC, Breakfast is quite the same everyday WiFi cloud have better speed, Helpful personnel clean near city center quiet
329828,Hotel Vueling Bcn by HC,No Negative, Comfort
329829,Hotel Vueling Bcn by HC,No Negative, Great staff very helpful Loved the feel of the hotel too 
329830,Hotel Vueling Bcn by HC, Pillows, Location
329831,Hotel Vueling Bcn by HC, Our room was not so clean Very noisy you re just in front of Gran Via , Central location Big room and very good bed Excellent breakfast 
329832,Hotel Vueling Bcn by HC, Nothing, Location is awesome the staff r very helpful friendly 
329833,Hotel Vueling Bcn by HC,No Negative, good location happy staff clean good breakfast
329834,Hotel Vueling Bcn by HC,No Negative, I was pleasantly surprised with my overall experience at the Hotel Vueling BCN 
329835,Hotel Vueling Bcn by HC,No Negative, very accommodating helpful staff 
329836,Hotel Vueling Bcn by HC, none, great location nice staff 
329837,Hotel Vueling Bcn by HC, Nothing, Everything
329838,Hotel Vueling Bcn by HC, nothing, Staff location service
329839,Hotel Vueling Bcn by HC, Floor in the room was a little dirty Could have used a mop , Great location and modern hotel 
329840,Hotel Vueling Bcn by HC, Toilet floor very dirty strange bathroom toilet setup, Great Hotel location fabulous staff
329841,Hotel Vueling Bcn by HC,No Negative, Perfect location new rooms very good staff nice breakfast 
329842,Hotel Vueling Bcn by HC, Swimming pool is very small with cold water , Location staff room Everything 
329843,Hotel Vueling Bcn by HC,No Negative, Friendly staff 
329844,Hotel Vueling Bcn by HC,No Negative, Location super
329845,Hotel Vueling Bcn by HC, limited bf, friendly and helpful staff great location
329846,Hotel Vueling Bcn by HC, Interiors like a budget airline Very grey and grim Shower and toilet tiny Overpriced for what it is , Staff very friendly Clean rooms 
329847,Hotel Vueling Bcn by HC, No vetgtebls in breakfast, Nice hotel in a good location
329848,Hotel Vueling Bcn by HC,No Negative, Very professional staff Highly recommended
329849,Hotel Vueling Bcn by HC, Tiny pool no view somewhat sterile feel, Clean urbane style for a travel hotel
329850,Hotel Vueling Bcn by HC,No Negative, Lovely staff Fantastic room Brilliant location 
329851,Hotel Vueling Bcn by HC, No normal pillows,No Positive
329852,Hotel Vueling Bcn by HC, Nothing, Awesome location very friendly helpful nothing was a problem Will definitely stay there whenever I m in Barcelona
329853,Hotel Vueling Bcn by HC, There was no real bathroom just a wash basin with mirror and separate cubicle for shower , Private pool in our junior suite
329854,Hotel Vueling Bcn by HC,No Negative, Cleanliness and location and comfort
329855,Hotel Vueling Bcn by HC, Do much odour when entering hotel Pricy, Location for the area Wifi Breakfast 10 promotion AirCon
329856,Hotel Vueling Bcn by HC,No Negative, Perfect hotel
329857,Hotel Vueling Bcn by HC,No Negative, Surprisingly awesome hotel Expectations were low but the hotel had everything you needed and more for a price you couldn t beat 
329858,Hotel Vueling Bcn by HC,No Negative, Everything Perfect location friendly staff perfect condition for animals the best breakfast Ive ever seen in european hotels 4 stars
329859,Hotel Vueling Bcn by HC, bed isn t comfortable, Location and reception stuff especially jordi he is helping me too much
329860,Hotel Vueling Bcn by HC, No complaints, The Staff was Great Accommodation also Great and rea was very good No complaints at all and i would Stay there again 
329861,Hotel Vueling Bcn by HC, Somewhat overpriced , Good basic 4 hotel with some character in a good location 
329862,Hotel Vueling Bcn by HC, room size a little small, Exceptional friendly and helpful staff
329863,Hotel Vueling Bcn by HC, Nothing bad to say from this end , Very neat boutique hotel Staff were helpful and very customer focused Great coffee shop close by 
329864,Hotel Vueling Bcn by HC, Cleaniness, Staff comfort decor Metro is just 50 meters away
