,Hotel_Name,Negative_Review,Positive_Review
78255,H tel Horset Op ra Best Western Premier Collection,No Negative, Location was great Close to shopping museums and public transportation
78256,H tel Horset Op ra Best Western Premier Collection,No Negative, Location
78257,H tel Horset Op ra Best Western Premier Collection,No Negative, Great location near louvre and shopping
78258,H tel Horset Op ra Best Western Premier Collection, Clean comfort quiet and cheaper, The aircondition wasn t good and isn t working
78259,H tel Horset Op ra Best Western Premier Collection,No Negative, Staff very helpful stored luggage whilst we were on a three day tour Closer to louvre and metro
78260,H tel Horset Op ra Best Western Premier Collection, No complimentary bottle water , Friendly and helpful Front Staff Same for Bar
78261,H tel Horset Op ra Best Western Premier Collection, the breakfast, Location
78262,H tel Horset Op ra Best Western Premier Collection,No Negative, Great location very friendly and helpful staff The bed was very comfortable The room was quiet so good night s sleep 
78263,H tel Horset Op ra Best Western Premier Collection,No Negative, Very friendly and helpful staff The bed was very comfortable The room was quiet so good night s sleep Great Location 
78264,H tel Horset Op ra Best Western Premier Collection,No Negative, The staff was very helpful in showing us to get around Paris 
78265,H tel Horset Op ra Best Western Premier Collection,No Negative, We liked being in the heart of Paris 
78266,H tel Horset Op ra Best Western Premier Collection, Staff is very unfriendly and unhelpful to Americans , Good clean bathroom and shower
78267,H tel Horset Op ra Best Western Premier Collection,No Negative, Good rooms and great location Staff very helpful and accommodating 
78268,H tel Horset Op ra Best Western Premier Collection,No Negative, very friendly and helpful staff with good language skills The bed was very comfortable The room was quiet so good night s sleep 
78269,H tel Horset Op ra Best Western Premier Collection, Unfriendly front desk staff, Clean great location
78270,H tel Horset Op ra Best Western Premier Collection, Lack of power points near bed for charging devices, Well located 
78271,H tel Horset Op ra Best Western Premier Collection,No Negative, We had a great stay and would come back again if we had the chance 
